Texto,Sentimiento
@CarlosCortes @CarlosFGalan @EnriquePenalosa Curioso: Mockus era el representante legal de una fundacion que suscribio contratos con el estado en una epoca en la que la ley se lo prohibia si aspiraba al congreso. Sancionarlo por eso lo llaman persecucion. Pero a Galan lo persiguen por un contrato que firmo la TIA!,0.00035090404047722766
"Nuestra prioridad es la formacion de los ninos y jovenes, por lo que con @CarlosFGalan ""Promoveremos un plan de aumento y mejoramiento de los Centros de Perfeccionamiento Deportivo convencional y paralimpico, que permita 
apoyar jovenes talentosos en todas las localidades"". https://t.co/IYNoy5bR2T",0.6842197271733248
"Seguiremos trabajando con carino y afecto por el #VotoDeConfianza de los ciudadanos de Bogota. 
Encuesta de @Datexco para @WRadioColombia.
@CarlosFGalan: 35,2%
@ClaudiaLopez: 23,5%
@MiguelUribeT: 16,1%
@HOLLMANMORRIS: 11,9% https://t.co/jI7Udo22mr",0.28828341958625997
"Pildoras para la memoria, cuando @CarlosFGalan en las pasadas elecciones proclamaba a @German_Vargas como presidente ?Esto es lo q quieres para tu Bogota? Vota por la @ColombiaHumana_ con un programa social q transformara a Bta en una #BogotaMasHumana https://t.co/ABwQrSD41o",0.04336658899922305
"@ELTIEMPO @CarlosFGalan @ClaudiaLopez Espero que hagan el metro no pensando solo en solucionar el problema en Bogota, sino pensando en que en un futuro lejano muchas ciudades se comunicaran asi. Por lo tanto #grandes estaciones #tren de muchas ramificaciones",0.4410265459877923
@CarlosCarrilloA @PartidoVerdeCoL @ActivistaCo Carlos. Soy un convencido de que Ud. es el mas talentoso estratega de la guerra sucia y el mejor 'creador de rumores' que tiene el POLO; no obstante esta semana seguire el ejemplo de @CarlosFGalan @LasernaBogota o @AntanasMockus y hare un hilo hablando bien de Ud. Este pendiente,0.537243902849429
"Ahora, viendose perdido en las encuestas, @MiguelUribeT esta deseperado por buscar una alianza con @CarlosFGalan. Ahi estapintado #Miguelito. Patetico",0.021047755690360034
"Lo prometido, hoy 7 de Octubre pido a 
@CarlosFGalan y 
@MiguelUribeT
 se tomen un cafe y conversen, de ustedes depende el futuro de la ciudad, no podemos repetir la pendejada del 2011.
#SeamosSeriosConBogota
#BogotaLosNecesita
#NoMasIdeologiaDeGenero
#DefensaDeLaFamilia https://t.co/xNrBlgOQWS",0.4057063836077654
"#Atencion Carlos F. Galan (@carlosfgalan), 35,2 %; 
Claudia Lopez (@claudialopez), 23,5: encuesta de Datexco para alcaldia de Bogota @wradiocolombia https://t.co/TOv1bTg4ZP",0.2235061108835219
"Reflexionemos: @CarlosFGalan por 10 anos se unio al segundo partido mas corrupto:cambio radical No defendio las banderas de Nuevo liberalismo, no lucho por sus principios de su papa o contra la corrupcion. Por lo contrario, el se unio a Lleras y Penalosa No perdamos la memoria",0.004839946375631517
"Ahora, viendose perdido en las encuestas, @MiguelUribeT esta deseperado por buscar una alianza con @CarlosFGalan. Ahi estapintado #Miguelito. Patetico",0.021047755690360034
@VLADDO @MiguelUribeT @CarlosFGalan Le falta madurez y conviccion para hacer lo correcto en un cargo que tiene tanta presion y manipulabilidad por parte de los patrocinadores de campanas. Empresarios o medios cobran por sus favores.,0.07782826290524379
"Es un hecho que la Corporacion Escuela Galan paso de recibir poco dinero del distrito a casi 11 mil millones de pesos. Y eso paso justo a dos meses de las elecciones donde uno de los candidatos es @CarlosFGalan, quien apoyo a @EnriquePenalosa. https://t.co/tC4iMOW8tT",0.04461962341697482
"Lo que mas me sorprende del pastor que aparece con @CarlosFGalan es que fue el que busco la perdida de investidura de @ClaudiaLopez y de @AngelicaLozanoC porque ""vivian juntas"", a pesar de que Claudia vivia en EEUU.",0.40010411117739814
@lucaspom @Datexco @WRadioColombia @CarlosFGalan @ClaudiaLopez @MiguelUribeT @HOLLMANMORRIS Solo le creo a Guarumo,0.46741558675758144
"#VotaTresVecesPolo para derrotar a Penalosa y su continuismo y elegir a los mejores Concejales y Ediles. Solo @ClaudiaLopez puede derrotar a @CarlosFGalan, lo demas es hacerle el juego al candidato de la oligarquia, el clientelismo y la corrupcion. @PoloDemocratico: Concejo y JAL https://t.co/y5bnrqtHLP",0.06549674515016533
"Encuesta Datexco divulgada hoy por W Radio Colombia:

@CarlosFGalan sigue subiendo, pasa de 35% en intencion de voto y ya tiene mas de 11 puntos de ventaja sobre Claudia Lopez. 

Ademas, la imagen favorable de Galan es del 62%!!! 

#LaIndependenciaGana #GalanAlcalde https://t.co/6GZZcfF9kB",0.14306116128852836
"Es un hecho que la Corporacion Escuela Galan paso de recibir poco dinero del distrito a casi 11 mil millones de pesos. Y eso paso justo a dos meses de las elecciones donde uno de los candidatos es @CarlosFGalan, quien apoyo a @EnriquePenalosa. https://t.co/tC4iMOW8tT",0.04461962341697482
!Vamos! @CarlosFGalan lidera nueva encuesta de intencion de voto en Bogota #BogotaParaLaGente https://t.co/ANOjQElt79,0.07524534331576863
"Excelente reportaje de @ELTIEMPO .
""QUE CAUSA EL CAOS VIAL""
Una lastima que al respecto, ningun candidato se pronuncie.
@CarlosFGalan @MiguelUribeT @HOLLMANMORRIS @ClaudiaLopez https://t.co/t9HCxxaAkF",0.05270357122850092
"#Atencion Carlos F. Galan (@carlosfgalan), 35,2 %; 
Claudia Lopez (@claudialopez), 23,5: encuesta de Datexco para alcaldia de Bogota @wradiocolombia https://t.co/TOv1bTg4ZP",0.2235061108835219
"Encuesta de @Datexco para @WRadioColombia.
@CarlosFGalan: 35,2%
@ClaudiaLopez: 23,5%
@MiguelUribeT: 16,1%
@HOLLMANMORRIS: 11,9% https://t.co/FyjMTnIGja",0.10440056411024229
"Ahora, viendose perdido en las encuestas, @MiguelUribeT esta deseperado por buscar una alianza con @CarlosFGalan. Ahi estapintado #Miguelito. Patetico",0.021047755690360034
"Encuesta de @Datexco para @WRadioColombia.
@CarlosFGalan: 35,2%
@ClaudiaLopez: 23,5%
@MiguelUribeT: 16,1%
@HOLLMANMORRIS: 11,9% https://t.co/FyjMTnIGja",0.10440056411024229
@CarlosFGalan @Elbayabuyiba Me parecio escucharle las mismas palabras a Guaido  cuando se tomaba fotos con PARACOS.,0.28429087923056734
"Se confirma la conexion que tiene @CarlosFGalan con Bogota. Datexco lo muestra picar en punta por mas de 11 puntos con una excelente imagen positiva. Bogota quiere el centro, quiere !propuestas y no peleas! Con humildad y sin triunfalismo se puede lograr una #BogotaParaLaGente https://t.co/I1xkT8TeWv",0.38942765787516076
"Seguiremos trabajando con carino y afecto por el #VotoDeConfianza de los ciudadanos de Bogota. 
Encuesta de @Datexco para @WRadioColombia.
@CarlosFGalan: 35,2%
@ClaudiaLopez: 23,5%
@MiguelUribeT: 16,1%
@HOLLMANMORRIS: 11,9% https://t.co/jI7Udo22mr",0.28828341958625997
"Encuesta de @Datexco para @WRadioColombia.
@CarlosFGalan: 35,2%
@ClaudiaLopez: 23,5%
@MiguelUribeT: 16,1%
@HOLLMANMORRIS: 11,9% https://t.co/FyjMTnIGja",0.10440056411024229
"!Que gratificante el apoyo de nuestros tenderos!  Despues del heladitoy la paleta  al finalizar la jornada, nos pidio que le pegaramos una calcomania. @CarlosFGalan Alcalde ! #BogotaParaLaGente porque #MerecemosMas https://t.co/xDIYmBQvMH",0.0664656917401033
"Le agradezco a usted y a todos los que creen en nuestro proyecto. Faltan pocos dias, hay que apretar y seguir trabajando! https://t.co/Zhs5HGVlZR",0.26162187691403593
"Muchas gracias por el rato, la pase muy bueno! Saludos. https://t.co/hf5ovEED5P",0.6690315048322467
@CarlosFGalan @angelagarzonc Si con @IvanDuque  y @AlvaroUribeVel ??? Mamolaaa,0.541333260777616
"@VargasSilvaMV @MirandaBogota ,@mjsarmientoa @maferojas @ClaudiaLopez @LiliCastanedaM @CarlosFGalan @jfgrillo @Jorgebta @Juan_Florez @luciabastidasu @CelioNievesH @DianaG2019 @asoteusaq @PauloVi2Sector @PauloVI_IEtapa @demokraciadire1 @ConcejoDeBogota https://t.co/M2xhRPiTBg",0.06704537211042472
"Ahora, viendose perdido en las encuestas, @MiguelUribeT esta deseperado por buscar una alianza con @CarlosFGalan. Ahi estapintado #Miguelito. Patetico",0.021047755690360034
"Carlos F. Galan (@carlosfgalan), 35,2 %; Claudia Lopez (@claudialopez), 23,5: encuesta de Datexco para alcaldia de Bogota @wradiocolombia https://t.co/zVu4mHuyrW https://t.co/3YSckjvqJH",0.22217285908685092
Vi esta bellisima imagen ecumenica de @CarlosFGalan. La vi y subrrayo al senor de azul porque me llamo la atencion. https://t.co/EpKv9mYxpH,0.2994190886248532
"Encuesta de @Datexco para @WRadioColombia.
@CarlosFGalan: 35,2%
@ClaudiaLopez: 23,5%
@MiguelUribeT: 16,1%
@HOLLMANMORRIS: 11,9% https://t.co/FyjMTnIGja",0.10440056411024229
"La mesura y la ponderacion de @CarlosFGalan se imponen a la desmesura de @ClaudiaLopez .
  Galan, 35,2 %; Lopez, 23,5 %; Uribe, 16,1 % y Morris, 11,9 %: Datexco https://t.co/VPKNCZK4aV via @eltiempo",0.5619485768956147
@pabloov_ @NanyPardo @CarlosFGalan Ni el ni sus hermanos. Los Trivagos,0.12982748750235745
@Elbayabuyiba @CarlosFGalan Peligroso un FARC en esa campana eso si es criminal,0.020701321559514742
"Encuesta de @Datexco para @WRadioColombia.
@CarlosFGalan: 35,2%
@ClaudiaLopez: 23,5%
@MiguelUribeT: 16,1%
@HOLLMANMORRIS: 11,9% https://t.co/FyjMTnIGja",0.10440056411024229
@ELTIEMPO Bien! @CarlosFGalan es la mejor opcion para la @Bogota #ASeguirTrabajando #BogotaParaLaGente,0.9245242101451999
"Reflexionemos: @CarlosFGalan por 10 anos se unio al segundo partido mas corrupto:cambio radical No defendio las banderas de Nuevo liberalismo, no lucho por sus principios de su papa o contra la corrupcion. Por lo contrario, el se unio a Lleras y Penalosa No perdamos la memoria",0.004839946375631517
"@luisalozano @ROjedaDAlejo @ma_camiladiaz @CarlosFGalan @ClaudiaLopez Por supuesto. Y tiene derecho. Ahora, si me permite, ?para usted es compatible esa escucha con el boicot a la posibilidad de revocatoria de un alcalde que no cumple con los fines constitucionales de un gobierno distrital?",0.0006605585829610357
"Encuesta de @Datexco para @WRadioColombia.

@CarlosFGalan: 35,2%
@ClaudiaLopez: 23,5%
@MiguelUribeT: 16,1%
@HOLLMANMORRIS: 11,9% 

Con humildad a seguir trabajando en las calles, con conviccion y mucho entusiasmo pero sin triunfalismo!

Somos #BogotaParaLaGente!!!
 https://t.co/Urbiyb5o0H",0.3541826217038259
"@NanyPardo @CarlosFGalan Tu que de a poco te has convertido en la jefe de prensa de Galan, no te parecen muchas coincidencias en el Aumento de Contratacion en Santos-Penalosa para una corporacion ""intachable"", independiente , trasparente? Colombianos somos, aca limpio no hay Nada",0.06350679337742396
"Ahora, viendose perdido en las encuestas, @MiguelUribeT esta deseperado por buscar una alianza con @CarlosFGalan. Ahi estapintado #Miguelito. Patetico",0.021047755690360034
@CarlosFGalan Solo espero que por favor Carlos no te vayas a aliar con ningun candidato o partido de los actuales. Siempre conserva tu independencia. Futuro Alcalde de seguro que si!!!,0.3275315252450935
"Se roban el metro subterraneo se robaron el sistema de cables, se enriquezen con contratos,  son jefes de campana de penaloza y hoy posan de independientes. @CarlosFGalan @ClaudiaLopez .",0.49468318576218717
"Queda claro que @CarlosFGalan le esta volviendo a hacer el mandado a @JuanManSantos de atravesarse para que gane la izquierda, como lo hizo en el 2.011 cuando le dio el triunfo a @petrogustavo https://t.co/4yMGWp48gG",0.2645499483483283
"El "" independiente "" @CarlosFGalan https://t.co/VBU2BBRMXK",0.4053640565351252
"Encuesta de @Datexco para @WRadioColombia.

@CarlosFGalan: 35,2%
@ClaudiaLopez: 23,5%
@MiguelUribeT: 16,1%
@HOLLMANMORRIS: 11,9% 

Con humildad a seguir trabajando en las calles, con conviccion y mucho entusiasmo pero sin triunfalismo!

Somos #BogotaParaLaGente!!!
 https://t.co/Urbiyb5o0H",0.3541826217038259
@MrGomezRamirez @CarlosFGalan Es que ninguno es verdadero. Todos son una fachada. Dos de extremo y dos extremistas disfrazados de centro.,0.2171176720602878
"Es un hecho que la Corporacion Escuela Galan paso de recibir poco dinero del distrito a casi 11 mil millones de pesos. Y eso paso justo a dos meses de las elecciones donde uno de los candidatos es @CarlosFGalan, quien apoyo a @EnriquePenalosa. https://t.co/tC4iMOW8tT",0.04461962341697482
"Encuesta de @Datexco para @WRadioColombia.

@CarlosFGalan: 35,2%
@ClaudiaLopez: 23,5%
@MiguelUribeT: 16,1%
@HOLLMANMORRIS: 11,9% 

Con humildad a seguir trabajando en las calles, con conviccion y mucho entusiasmo pero sin triunfalismo!

Somos #BogotaParaLaGente!!!
 https://t.co/Urbiyb5o0H",0.3541826217038259
@NanyPardo @jbautista1505 @CarlosFGalan Pero nadie nunca le va a decir asi. Es El Dorado,0.3782263363229173
"Por un pequeno momento considere a @CarlosFGalan para evitar la llegada de @ClaudiaLopez a la Alcaldia de Bogota; este trino acaba de despejar todas mis dudas: jamas votaria por el candidato de los Santos. Hoy mas convencido que nunca, la unica opcion es @MiguelUribeT https://t.co/Fuu2I7dIEH",0.02333589791427968
"@lucaspom @Datexco @WRadioColombia @CarlosFGalan @ClaudiaLopez @MiguelUribeT @HOLLMANMORRIS En Barranquilla gana @CarlosFGalan, en Bogota @ClaudiaLopez",0.17079037377559783
"Encuesta de @Datexco para @WRadioColombia.

@CarlosFGalan: 35,2%
@ClaudiaLopez: 23,5%
@MiguelUribeT: 16,1%
@HOLLMANMORRIS: 11,9% 

Con humildad a seguir trabajando en las calles, con conviccion y mucho entusiasmo pero sin triunfalismo!

Somos #BogotaParaLaGente!!!
 https://t.co/Urbiyb5o0H",0.3541826217038259
Vi esta bellisima imagen ecumenica de @CarlosFGalan. La vi y subrrayo al senor de azul porque me llamo la atencion. https://t.co/EpKv9mYxpH,0.2994190886248532
"@SANTAMARIAURIBE @CarlosFGalan @MiguelUribeT Hombre, sean sensatos aunque sea una vez en sus vidas. Salven a Bogota de las garras de los mamertos, esos que no saben trabajar, solo son unos parasitos de la sociedad",0.005910149910329353
"Encuesta de @Datexco para @WRadioColombia.

@CarlosFGalan: 35,2%
@ClaudiaLopez: 23,5%
@MiguelUribeT: 16,1%
@HOLLMANMORRIS: 11,9% 

Con humildad a seguir trabajando en las calles, con conviccion y mucho entusiasmo pero sin triunfalismo!

Somos #BogotaParaLaGente!!!
 https://t.co/Urbiyb5o0H",0.3541826217038259
No creo que @CarlosFGalan haga alianzas con el uribismo. Hacerlo seria enterrar para siempre la memoria de su padre.,0.013455194404341128
@CarlosFGalan Galan el pastorcito mentiroso.,0.001962783041792086
"Encuesta Datexco divulgada hoy por W Radio Colombia:

@CarlosFGalan sigue subiendo, pasa de 35% en intencion de voto y ya tiene mas de 11 puntos de ventaja sobre Claudia Lopez. 

Ademas, la imagen favorable de Galan es del 62%!!! 

#LaIndependenciaGana #GalanAlcalde https://t.co/6GZZcfF9kB",0.14306116128852836
"Encuesta de @Datexco para @WRadioColombia.
@CarlosFGalan: 35,2%
@ClaudiaLopez: 23,5%
@MiguelUribeT: 16,1%
@HOLLMANMORRIS: 11,9% https://t.co/FyjMTnIGja",0.10440056411024229
"Lo prometido, hoy 7 de Octubre pido a 
@CarlosFGalan y 
@MiguelUribeT
 se tomen un cafe y conversen, de ustedes depende el futuro de la ciudad, no podemos repetir la pendejada del 2011.
#SeamosSeriosConBogota
#BogotaLosNecesita
#NoMasIdeologiaDeGenero
#DefensaDeLaFamilia https://t.co/xNrBlgOQWS",0.4057063836077654
"@lucaspom @Datexco @WRadioColombia @CarlosFGalan @ClaudiaLopez @MiguelUribeT @HOLLMANMORRIS #YaMeDecidi por Galan, porque que tiene claro que quiere cambiar la ciudad y darle un rumbo diferente... Vamos todos a usar este numeral para apoyar a nuestro futuro alcalde! ",0.10484489727266318
"Es un hecho que la Corporacion Escuela Galan paso de recibir poco dinero del distrito a casi 11 mil millones de pesos. Y eso paso justo a dos meses de las elecciones donde uno de los candidatos es @CarlosFGalan, quien apoyo a @EnriquePenalosa. https://t.co/tC4iMOW8tT",0.04461962341697482
Es logico que los Petristas no quieran apoyar a Claudia @ClaudiaLopez Ellos se sienten mas comodos con Galan @CarlosFGalan  aun sabiendo que se completa el rompecabezas de vargas Lleras para el 2022. La razon : Siguen pensando que en los escenarios de oposicion se fortalecen,0.012579891305268376
"Lo prometido, hoy 7 de Octubre pido a 
@CarlosFGalan y 
@MiguelUribeT
 se tomen un cafe y conversen, de ustedes depende el futuro de la ciudad, no podemos repetir la pendejada del 2011.
#SeamosSeriosConBogota
#BogotaLosNecesita
#NoMasIdeologiaDeGenero
#DefensaDeLaFamilia https://t.co/xNrBlgOQWS",0.4057063836077654
Vi esta bellisima imagen ecumenica de @CarlosFGalan. La vi y subrrayo al senor de azul porque me llamo la atencion. https://t.co/EpKv9mYxpH,0.2994190886248532
"En @VozPopuli no tocan a @CarlosFGalan porque Felipe Zuleta Lleras es el ex esposo de @castrocesar, el Jefe de Debate del candidato Galan Pachon.  Como siempre @CaracolTV tan profesional, objetivo, ponderado, y sin conflictos de interes. #VozPopuliTeVe",0.019822281616704063
"Esto es el resultado de un candidato que entendio que los bogotanos no quieren mas peleas, un candidato que no ha jugado sucio y se ha mantenido firme por y para la ciudad. Bien @CarlosFGalan https://t.co/9zcxq80htn",0.10952949835884589
"Ahora, viendose perdido en las encuestas, @MiguelUribeT esta deseperado por buscar una alianza con @CarlosFGalan. Ahi estapintado #Miguelito. Patetico",0.021047755690360034
"@lucalderondm @CarlosCortes @CarlosFGalan @EnriquePenalosa El ""periodismo"" hurgando en beneficio politico de otros... y sembrando duda donde no la hay, asi somos... dificil encontrar el periodismo independiente",0.036445855873230876
Asi se siente la calle! Cerramos el dia con mas deporte y esta noche a trasnochar ! https://t.co/mnH05poAK5,0.8456315806186288
Ahora los ignorantes salgan rapido a votar por @CarlosFGalan para que termine de danar la Ciudad https://t.co/5mR6snwemm,0.25668271899017453
@lucaspom @Datexco @WRadioColombia @CarlosFGalan @ClaudiaLopez @MiguelUribeT @HOLLMANMORRIS Se derrumbo @ClaudiaLopez,0.19217618761320682
"Lo prometido, hoy 7 de Octubre pido a 
@CarlosFGalan y 
@MiguelUribeT
 se tomen un cafe y conversen, de ustedes depende el futuro de la ciudad, no podemos repetir la pendejada del 2011.
#SeamosSeriosConBogota
#BogotaLosNecesita
#NoMasIdeologiaDeGenero
#DefensaDeLaFamilia https://t.co/xNrBlgOQWS",0.4057063836077654
#SanCristobal con  @CarlosFGalan #BogotaParaLaGente @lopezjosedaniel #20deJulio @David_Saavedra_ https://t.co/FZAWLtZoyg,0.8255816457035638
"Ahora, viendose perdido en las encuestas, @MiguelUribeT esta deseperado por buscar una alianza con @CarlosFGalan. Ahi estapintado #Miguelito. Patetico",0.021047755690360034
@avelasquez1984 @ROjedaDAlejo @ma_camiladiaz @CarlosFGalan @ClaudiaLopez Esa es tu percepcion y la mia es otra. !Que gane el mejor para Bogota! !Feliz dia!,0.25227270152527204
"Ahora, viendose perdido en las encuestas, @MiguelUribeT esta deseperado por buscar una alianza con @CarlosFGalan. Ahi estapintado #Miguelito. Patetico",0.021047755690360034
"Una de las principales razones por la que cada manana, y hasta finalizar el dia; tenemos nuestra mente y nuestro corazon, es porque con el movimiento independiente #BogotaParaLaGente con @CarlosFGalan le estamos apostando a una politica con la gente y para la gente. @RojaTropa https://t.co/LkrEnwZqMO",0.7281396721902832
"Lo que mas me sorprende del pastor que aparece con @CarlosFGalan es que fue el que busco la perdida de investidura de @ClaudiaLopez y de @AngelicaLozanoC porque ""vivian juntas"", a pesar de que Claudia vivia en EEUU.",0.40010411117739814
"Es un hecho que la Corporacion Escuela Galan paso de recibir poco dinero del distrito a casi 11 mil millones de pesos. Y eso paso justo a dos meses de las elecciones donde uno de los candidatos es @CarlosFGalan, quien apoyo a @EnriquePenalosa. https://t.co/tC4iMOW8tT",0.04461962341697482
"Esto es con lo que se comprometen @ClaudiaLopez @CarlosFGalan @MiguelUribeT un metro elevado que devaluara la ciudad, traera oscuridad, inseguridad. 
Bogota merece metro subterraneo, imperceptible que genere espacio publico como lo tienen las capitales del mundo. @HOLLMANMORRIS https://t.co/CUnlYXYGba",0.938463958030232
"Es un hecho que la Corporacion Escuela Galan paso de recibir poco dinero del distrito a casi 11 mil millones de pesos. Y eso paso justo a dos meses de las elecciones donde uno de los candidatos es @CarlosFGalan, quien apoyo a @EnriquePenalosa. https://t.co/tC4iMOW8tT",0.04461962341697482
"El camino a pie para Monserrate es otra manera de hacer deporte, hoy nuestro candidato a Alcalde Mayor, @CarlosFGalan lo recorrio y ya anuncio mejoras. Desde el concejo lo respaldaremos en estas acciones que incrementaran el turismo internacional. #ViteriMiConcejal #8 https://t.co/DE7GxCnjwm",0.6548922478610951
"Se confirma la conexion que tiene @CarlosFGalan con Bogota. Datexco lo muestra picar en punta por mas de 11 puntos con una excelente imagen positiva. Bogota quiere el centro, quiere !propuestas y no peleas! Con humildad y sin triunfalismo se puede lograr una #BogotaParaLaGente https://t.co/I1xkT8TeWv",0.38942765787516076
"@oaalejor @WRadioColombia @HOLLMANMORRIS @ClaudiaLopez @CarlosFGalan @MiguelUribeT Es datexco, que se puede esperar......",0.13336450974313327
"@gamaussa @lucalderondm @CarlosCortes @CarlosFGalan @EnriquePenalosa No es asi.  Se puede seguir contratando, por ejemplo por licitacion publica, no por convenios Inter administrativos.  Este fue el caso, hubo licitacion.",0.0015879740087519124
@NoSoyDolores_ @CarlosFGalan Ahora si con mas veras a votar por hollman,0.9406550373815714
"Encuesta de @Datexco para @WRadioColombia.
@CarlosFGalan: 35,2%
@ClaudiaLopez: 23,5%
@MiguelUribeT: 16,1%
@HOLLMANMORRIS: 11,9% https://t.co/FyjMTnIGja",0.10440056411024229
@CarlosFGalan Y vamos @MiguelUribeT  vamos @DesEconomicoBog  vamos @habitatbogota !! Vamos @EnriquePenalosa !!!,0.5796711469877825
Que gran oportunidad tenemos todos los sectores para dar inicio a un nuevo camino. #ElLegadoSigueVigente @BogotaXLaGente @CarlosFGalan https://t.co/nmmAi0FZWL,0.7981870184065926
"#La1DeGalan !El legado sigue vigente!
#GalanAlcande 
@CarlosFGalan @juanmanuelgalan @ClaudioGalan @angelagarzonc @lunadavid https://t.co/Jb1izGJ3dQ",0.14954202586344606
"Encuesta de @Datexco para @WRadioColombia.
@CarlosFGalan: 35,2%
@ClaudiaLopez: 23,5%
@MiguelUribeT: 16,1%
@HOLLMANMORRIS: 11,9% https://t.co/FyjMTnIGja",0.10440056411024229
"@TresEnMil @HOLLMANMORRIS @Ala_carachasAOG @MiguelUribeT @lauracamilaad @CarlosFGalan @joseph_casanas @ClaudiaLopez Y mientras tanto el debate en Bogota es sobre cultura, arte y musica... la elegancia del discurso, las ideas y los fundamentos de quienes aspiran. En mi amada Cartagena, es sobre financistas, investigaciones y cabalas politicas. @TresEnMil @javieramoz",0.2354621800133384
@lunadavid @CarlosFGalan @CarlosFGalan @cepi__ @lunadavid @TanqueAlCentro #MeSumoAGalan  https://t.co/flojJmHfVE,0.3573939275066913
"En @VozPopuli no tocan a @CarlosFGalan porque Felipe Zuleta Lleras es el ex esposo de @castrocesar, el Jefe de Debate del candidato Galan Pachon.  Como siempre @CaracolTV tan profesional, objetivo, ponderado, y sin conflictos de interes. #VozPopuliTeVe",0.019822281616704063
Vi esta bellisima imagen ecumenica de @CarlosFGalan. La vi y subrrayo al senor de azul porque me llamo la atencion. https://t.co/EpKv9mYxpH,0.2994190886248532
"?Por cual de estos cuatro candidatos a la alcaldia de @Bogota usted votaria?

1. @CarlosFGalan 
2. @ClaudiaLopez 
3. @MiguelUribeT 
4. @HOLLMANMORRIS",0.006587298651959228
"#Atencion Carlos F. Galan (@carlosfgalan), 35,2 %; 
Claudia Lopez (@claudialopez), 23,5: encuesta de Datexco para alcaldia de Bogota @wradiocolombia https://t.co/TOv1bTg4ZP",0.2235061108835219
"Hoy retomamos con buen ejercicio. Durita la subida a Monserrate, pero gratificante ! 
Vamos a apostarle a este sendero, el potencial turistico es enorme. Se deben organizar mejor los miradores, mejorar la infraestructura de las tiendas y restaurantes en el camino. https://t.co/GCQcczvRMF",0.9919135408172048
"Carlos F. Galan (@carlosfgalan), 35,2 %; Claudia Lopez (@claudialopez), 23,5: encuesta de Datexco para alcaldia de Bogota @wradiocolombia https://t.co/zVu4mHuyrW https://t.co/3YSckjvqJH",0.22217285908685092
"Es un hecho que la Corporacion Escuela Galan paso de recibir poco dinero del distrito a casi 11 mil millones de pesos. Y eso paso justo a dos meses de las elecciones donde uno de los candidatos es @CarlosFGalan, quien apoyo a @EnriquePenalosa. https://t.co/tC4iMOW8tT",0.04461962341697482
"#Atencion Carlos F. Galan (@carlosfgalan), 35,2 %; 
Claudia Lopez (@claudialopez), 23,5: encuesta de Datexco para alcaldia de Bogota @wradiocolombia https://t.co/TOv1bTg4ZP",0.2235061108835219
Vi esta bellisima imagen ecumenica de @CarlosFGalan. La vi y subrrayo al senor de azul porque me llamo la atencion. https://t.co/EpKv9mYxpH,0.2994190886248532
"Es un hecho que la Corporacion Escuela Galan paso de recibir poco dinero del distrito a casi 11 mil millones de pesos. Y eso paso justo a dos meses de las elecciones donde uno de los candidatos es @CarlosFGalan, quien apoyo a @EnriquePenalosa. https://t.co/tC4iMOW8tT",0.04461962341697482
"Se confirma la conexion que tiene @CarlosFGalan con Bogota. Datexco lo muestra picar en punta por mas de 11 puntos con una excelente imagen positiva. Bogota quiere el centro, quiere !propuestas y no peleas! Con humildad y sin triunfalismo se puede lograr una #BogotaParaLaGente https://t.co/I1xkT8TeWv",0.38942765787516076
Vi esta bellisima imagen ecumenica de @CarlosFGalan. La vi y subrrayo al senor de azul porque me llamo la atencion. https://t.co/EpKv9mYxpH,0.2994190886248532
"Se confirma la conexion que tiene @CarlosFGalan con Bogota. Datexco lo muestra picar en punta por mas de 11 puntos con una excelente imagen positiva. Bogota quiere el centro, quiere !propuestas y no peleas! Con humildad y sin triunfalismo se puede lograr una #BogotaParaLaGente https://t.co/I1xkT8TeWv",0.38942765787516076
Asi se siente la calle! Cerramos el dia con mas deporte y esta noche a trasnochar ! https://t.co/mnH05poAK5,0.8456315806186288
"Genial, debe estar feliz que la gente lo quiera de alcalde de Barranquilla, o les quedo mal el copy and paste, que poca credibilidad la de este tipo de encuestas y tanta plata que cuestan. Seriedad @WRadioColombia. @HOLLMANMORRIS @ClaudiaLopez @CarlosFGalan @MiguelUribeT https://t.co/kdZHsz5Xzt",0.010857308716113952
"Reflexionemos: @CarlosFGalan por 10 anos se unio al segundo partido mas corrupto:cambio radical No defendio las banderas de Nuevo liberalismo, no lucho por sus principios de su papa o contra la corrupcion. Por lo contrario, el se unio a Lleras y Penalosa No perdamos la memoria",0.004839946375631517
"Encuesta de @Datexco para @WRadioColombia.
@CarlosFGalan: 35,2%
@ClaudiaLopez: 23,5%
@MiguelUribeT: 16,1%
@HOLLMANMORRIS: 11,9% https://t.co/FyjMTnIGja",0.10440056411024229
El senor es requetehomofobico. Horripilante. Peligroso. Mal que @CarlosFGalan se preste para posar con ese senor.,0.30996399905385225
"Es un hecho tambien que mas alla de que @CarlosFGalan
no tenga relacion con la Corporacion, la exposicion de la marca Galan en este momento, gracias a ese contrato, lo beneficia directamente.",0.21195886907633027
"Es un hecho que la Corporacion Escuela Galan paso de recibir poco dinero del distrito a casi 11 mil millones de pesos. Y eso paso justo a dos meses de las elecciones donde uno de los candidatos es @CarlosFGalan, quien apoyo a @EnriquePenalosa. https://t.co/tC4iMOW8tT",0.04461962341697482
!Vamos! @CarlosFGalan lidera nueva encuesta de intencion de voto en Bogota #BogotaParaLaGente https://t.co/ANOjQElt79,0.07524534331576863
