id,Created at,texto,hashtags,source,reply count,retweet count,favorite count,lang,user id,user id string,user screen name,user location,user verified,user followers count,user friends count,created at
300,2019-10-09 23:53:31,@CervezaAguila @AmericadeCali @UnionMagdalena Callese bobo setenta hijueputa,[],Twitter Web App,,0,0,es,1023496327,1023496327,__________,,False,2069,234,2012-12-20 04:17:04
301,2019-10-09 23:05:05,@CervezaAguila @RiverPlate Para cuando una Fusion Tio aguila?,[],Twitter for Android,,0,0,es,205815982,205815982,Juan Sebastian Mora,"Bogota, D.C., Colombia",False,44,362,2010-10-21 17:23:04
302,2019-10-09 22:50:15,"@CervezaAguila Me gustaria que ganara el @UnionMagdalena , pero hay que ser sincero yo creo que sera uno de los dos descendidos .",[],Twitter for Android,,0,0,es,194738543,194738543,Omer Luis Osorio Osorio,"De Lorica, Cordoba en Bogota .",False,436,381,2010-09-24 21:58:15
303,2019-10-09 22:32:53,@CervezaAguila @Libertadores @RiverPlate @juanferquinte10 Exijo mis cervezas! Llegaran aca para el partido de vuelta? ,[],Twitter for Android,,0,2,es,886672447411499008,886672447411499008,Walter ,"Neuquen, Argentina",False,144,380,2017-07-16 19:42:39
304,2019-10-09 22:21:51,"@CervezaAguila No hay nada como la Original, pero en la innovacion esta el placer.",[],Twitter for Android,,0,0,es,1342958508,1342958508,Lorena  Donado ,"Barranquilla, Colombia",False,78,502,2013-04-10 22:08:13
305,2019-10-09 20:51:50,"Alianza es el unico equipo que sigue invicto en casa, pero recibe al Pasto que le ha ganado en los ultimos tres enfrentamientos. Esto va a estar HER-MO-SO.

'Me gusta' si el Pasto vuelve a ganar y se acerca a los Ocho
RT si es triunfanzo del lider de la Liga.[?]",[],Twitter for Android,,1,0,es,1117170248036364288,1117170248036364288,Ruben Rodriguez Mora,"San Gil, Colombia",False,61,420,2019-04-13 20:58:37
306,2019-10-09 19:48:57,"@CervezaAguila #aguilafusionlimon  me llego por fin! Pense que no llegaria, toco enfriarla! Pa' probarla. https://t.co/KRST5Oix10",['aguilafusionlimon'],Twitter for Android,,0,1,es,544739832,544739832,LauraXimenaGonzalezC,,False,205,375,2012-04-03 22:56:06
307,2019-10-09 19:29:42,@CervezaAguila Gracias por la que nunca llego,[],Twitter for iPhone,,0,0,es,203741420,203741420,Joaquin Berrocal,Colombia,False,261,837,2010-10-17 01:03:39
308,2019-10-09 19:04:38,@CervezaAguila Sigo esperando,[],Twitter for iPhone,,0,0,es,64525646,64525646,Claudia De Las Salas,,False,535,407,2009-08-10 21:47:36
309,2019-10-09 18:05:48,"@1720pea Fausto, siempre hacemos dinamicas pa' que los del combo participen y puedan ganar.",[],Twitter for Android,,1,0,es,487009308,487009308,fausto pena,bogota,False,291,822,2012-02-08 22:24:50
310,2019-10-09 18:05:37,"@1720pea Viejo Fausto, yo vere. ",[],Twitter for Android,,1,0,es,487009308,487009308,fausto pena,bogota,False,291,822,2012-02-08 22:24:50
311,2019-10-09 17:52:24,@CervezaAguila Con su #ImagenSinIgual y su sabor siempre igual.  2016,['ImagenSinIgual'],Twitter for iPhone,,0,0,es,565201287,565201287,Edwar Viloria.,"Medellin, Colombia",False,123,87,2012-04-28 03:21:13
312,2019-10-09 17:47:10,"Fusiona el plan de ir de shopping con la nueva #AguilaFusionLimon 
Consiguela en tu tienda mas cercana entrando a https://t.co/vSuJA0Y6Mo y vivela. https://t.co/1x5CrVyr3h",['AguilaFusionLimon'],Twitter for Android,,4,0,es,55399304,55399304,ana maria cuervo,Bogota,False,3994,4959,2009-07-09 23:27:41
313,2019-10-09 17:19:00,"@MillosFCoficial .@MillosFCoficial, tienen una gran prueba hoy contra el @cdtolima, el equipo Pijao defiende su casa hasta con los dientes, seguro veremos un partidazo. !Que gane el mejor! [?][?]",[],Twitter for Android,,1,0,es,291457044,291457044,BLUE RAIN RESISTANCE15,colombia,False,184,848,2011-05-02 01:54:51
314,2019-10-09 17:12:48,@CervezaAguila Pocas cosas me han decepcionado tanto como esto,[],Twitter for iPhone,,0,0,es,89624441,89624441,NRR,"Barranquilla, Colombia",False,683,612,2009-11-13 04:22:36
315,2019-10-09 16:55:46,"Cuando van a empezar con un canal premium del FPC, @CervezaAguila quiere retirar su patrocinio y lo quiere adquirir @BetPlayCO, huele a retiro masivo de pautas con sponsors y al mayor fracaso en la historia de la TV deportiva. Esa estafa de canal premium no la va a adquirir nadie",[],Twitter for Android,,0,0,es,190004180,190004180,Fabian Ruiz,Bogota,False,67,498,2010-09-12 20:41:13
316,2019-10-09 16:44:43,Cerveza Aguila Fusion Limon. En serio? Ponganse serios @CervezaAguila y consumidores... dejense de joder pidiendo maricadas como esta.,[],Twitter for iPhone,,0,0,es,259576027,259576027,DocuKalu,Bogota,False,508,1610,2011-03-02 04:48:49
317,2019-10-09 15:49:35,@CervezaAguila Todo mono! #MiercolesDeFria ,['MiercolesDeFria'],Twitter Web App,,0,0,es,2458523034,2458523034,Jhonatan David Lopez,"Tierralta, Colombia",False,147,924,2014-04-22 19:11:50
318,2019-10-09 14:26:37," 
 
 
 
 
 

 

 
      Sere breve  

            
 
 
 
 
 

 

 Quiero iniciar el dia con unas frias.",[],Twitter for Android,,8,0,es,335992545,335992545,Jose Coronado,"Hermosillo, Sonora ",False,66,73,2011-07-15 15:39:46
319,2019-10-09 14:06:35,@CervezaAguila Hablame al DM y cuadramos los detalles. ,[],Twitter for iPhone,,0,0,es,479086828,479086828,El Badass VeganV,,False,406,640,2012-01-31 00:33:32
320,2019-10-09 13:50:07,"@LeMessieK @CervezaAguila Lo mismo me paso a mi, que triste.",[],Twitter for Android,,0,1,es,1147133735395045376,1147133735395045376,imnmathiu,,False,33,521,2019-07-05 13:22:50
321,2019-10-09 13:24:34,"@SalsaCristina Esperemos a ver, nosotros tambien queremos que se traiga ese premio. ",[],Twitter Web App,,1,0,es,485369870,485369870,Falcao Maria Cristina Mi idolo Adorado FALCAO [?],,False,135,333,2012-02-07 04:01:00
322,2019-10-09 13:19:24,@CervezaAguila Claro,[],Twitter for iPhone,,0,0,es,330546864,330546864,Giovanni Cardenas,"Bogota, Colombia",False,447,1228,2011-07-06 19:47:50
323,2019-10-09 13:16:09,@CervezaAguila Yo si me voy lor fusion limon,[],Twitter for iPhone,,0,0,es,949701040139587584,949701040139587584,sebastianmmu,"Medellin, Colombia",False,19,189,2018-01-06 17:55:47
324,2019-10-09 13:06:38,Mientras tanto en mi ciudad @CervezaAguila https://t.co/CbVpxsUI2V,[],Twitter for Android,,1,0,es,522261503,522261503,Victor Tamara Ruiz ,monteria-cordoba/colombia,False,1054,3306,2012-03-12 13:44:19
325,2019-10-09 12:54:27,@CervezaAguila Pff esa agua de repollo no la tomo ni q me paguen,[],Twitter for iPhone,,0,0,es,2318088931,2318088931,Anthony D'Amico,,False,447,465,2014-01-30 01:26:45
326,2019-10-09 12:44:35,@CervezaAguila Me voy con el empate!!,[],Twitter for Android,,0,0,es,191097692,191097692,Santiago Echeverri,"Medellin,Colombia",False,1063,908,2010-09-15 16:10:31
327,2019-10-09 12:28:34,@CervezaAguila Pues no hay como comparar porque nunca la venden en las discos o licoreras,[],Twitter for iPhone,,0,0,es,133545316,133545316,MANUEL ACSTA,Ciudad de Mexico,False,139,538,2010-04-16 02:18:22
328,2019-10-09 11:43:34,"@CervezaAguila Esos ""cocteles""  o cervezas saborizadas so para quienes no les gusta la cerveza. Yo me quedo con mi Aguila de siempre!!! ",[],Twitter for iPhone,,0,0,es,167225953,167225953,Carolina Barreto,"Bogota, Colombia",False,148,525,2010-07-16 01:53:55
329,2019-10-09 10:52:58,@CervezaAguila Nunca llego la que disque me gane ,[],Twitter for Android,,0,0,es,119426100,119426100,Juana T ,Bogota ,False,173,815,2010-03-03 16:23:23
330,2019-10-09 10:22:51,@CervezaAguila Negra toda la vida mi rey,[],Twitter for iPhone,,0,0,es,1094205423433981954,1094205423433981954,migue q,"Barranquilla, Colombia",False,115,192,2019-02-09 12:04:37
331,2019-10-09 05:02:03,@CervezaAguila Fusion limon ,[],Twitter for Android,,0,0,es,291457044,291457044,BLUE RAIN RESISTANCE15,colombia,False,184,848,2011-05-02 01:54:51
332,2019-10-09 05:00:54,@CervezaAguila Limon ,[],Twitter for Android,,0,0,es,4508993295,4508993295,Jhon Manjarrez,"Clemencia, Bolivar",False,118,127,2015-12-17 02:07:52
333,2019-10-09 03:53:52,@CervezaAguila Ombe nads que llega mi fria y entonces  ???,[],Twitter for Android,,0,0,es,214591159,214591159,Neider Truyoth,"Santa Marta, Colombia",False,290,468,2010-11-11 19:29:22
334,2019-10-09 03:15:39," 
 
 
 
 
 

 

 
      Sere breve  

            
 
 
 
 
 

 

 Quiero iniciar el dia con unas frias.",[],Twitter for Android,,8,0,es,1134207713469239312,1134207713469239312,     ,,False,16,392,2019-05-30 21:19:26
335,2019-10-09 02:56:27,"@CervezaAguila Es un remedo de cerveza, no danen la marca.",[],Twitter for iPhone,,0,0,es,57186781,57186781,lourdes maria ,"Barranquilla, Colombia",False,557,788,2009-07-16 00:26:21
336,2019-10-09 02:47:49,@CervezaAguila Si soy sincero prefiero una y mil veces @PilsenCerveza 1904 ,[],Twitter for iPhone,,0,0,es,244662836,244662836,J. Sebastian Murillo,Bogota,False,376,1053,2011-01-29 20:58:50
337,2019-10-09 02:46:36,@CervezaAguila Bueno!! Pero empieza a enviarlas. Ya vamos para mes y algo mas de dias y nada que llegan,[],Twitter for Android,,0,0,es,2526496960,2526496960,Fabian acevedo,Cucuta-norte de santander,False,118,360,2014-05-03 22:11:07
338,2019-10-09 02:46:22,@CervezaAguila La aguila fusion limon ni la he probado. ,[],Twitter for Android,,0,0,es,635559971,635559971,Kevin Stevens Vargas,"Florencia, Colombia",False,530,235,2012-07-14 18:23:16
339,2019-10-09 02:40:46,"@CervezaAguila Lo siento, pero esa fusion no es muy buena. La original forever.",[],Twitter for Android,,0,1,es,981556509481070592,981556509481070592,Eduardo Martinez,Hell,False,49,151,2018-04-04 15:38:03
340,2019-10-09 02:28:02,"Egan Bernal, nominado a mejor ciclista del ano.[?]
!Fav si crees que gana! https://t.co/VrOxD4uuSc",[],Twitter for Android,,3,0,es,215450013,215450013,luis miranda,Caratagena-Colombia,False,33,37,2010-11-13 23:57:52
341,2019-10-09 02:27:50,@CervezaAguila Nunca me llego la aguila fusion,[],Twitter for iPhone,,0,0,es,475489994,475489994,Marie Hellen,Barranquilla- Atlantico,False,195,152,2012-01-27 03:37:12
342,2019-10-09 02:26:40," 
 
 
 
 
 

 

 
      Sere breve  

            
 
 
 
 
 

 

 Quiero iniciar el dia con unas frias.",[],Twitter for Android,,8,0,es,266308541,266308541,Kathe,"Barranquilla, Colombia",False,298,250,2011-03-15 01:10:36
343,2019-10-09 02:19:22,Porque el #FutbolEsAmorYAmistad y los verdaderos hinchas saben que el primer amor nunca se olvida. !Deja tu mensaje de amor para el rey de copas. https://t.co/pTuKZ86SyW,['FutbolEsAmorYAmistad'],Twitter for Android,,9,0,es,1169093525499195392,1169093525499195392,Pablo Valencia,"Medellin, Colombia",False,52,317,2019-09-04 03:43:24
344,2019-10-09 01:57:57,@CervezaAguila El Logo de Cerveza Aguila Es Del 2019,[],Twitter for Android,,0,1,es,343774723,343774723,Miryam Castellanos Buitrago,"Ibague, Colombia",False,12,87,2011-07-28 02:04:03
345,2019-10-09 01:52:45,"2016 VS 2019
?Cual prefieren?  https://t.co/00Ip9j0WeT",[],Twitter for Android,,3,0,es,1306319976,1306319976,John Borja ,Colombia,False,615,2816,2013-03-27 03:01:20
346,2019-10-09 01:46:08,@CervezaAguila Y nunca me llego ,[],Twitter for Android,,0,0,es,128419045,128419045,Mario Jesus,"Santa Marta, Colombia",False,243,339,2010-04-01 02:16:43
347,2019-10-09 01:20:43,"@CervezaAguila Deliciosa la de limon  tiene el toque exacto, a mi me encanto",[],Twitter for Android,,0,1,es,729068876412129280,729068876412129280,MILDRED ,Instagram.com/soymildred_,False,74753,20,2016-05-07 22:02:20
348,2019-10-09 01:18:47,"@CervezaAguila Sigan asi, y a este paso, se vendra la cerezada. ",[],Twitter for iPhone,,0,0,es,155571015,155571015,DiegoDiazLon,"Bogota, DC, Colombia",False,390,1172,2010-06-14 14:10:03
349,2019-10-09 00:57:51,"@CervezaAguila Al final paso el mes y jamas me llego la de limon. 

Pesimo servicio[?]",[],Twitter Web App,,0,3,es,207764576,207764576,Lizard Prince,Cartagena de Indias,False,457,186,2010-10-26 00:18:26
350,2019-10-09 00:51:41,"@CervezaAguila 2016, Siempre #OriginalDeBarranquilla https://t.co/JC9E7HlsaT",['OriginalDeBarranquilla'],Twitter for Android,,0,2,es,760878713227608064,760878713227608064,Luis Cantillo,Barranquilla,False,262,380,2016-08-03 16:43:16
351,2019-10-09 00:46:36,"@CervezaAguila  No entiendo por que le ponen la tilde a &lt;""fusion""&gt; y a &lt;""limon""&gt; pero no &lt;""aguila""&gt;.",[],Twitter for Android,,0,0,es,1173699116448321538,1173699116448321538,Correctora empedernida ,,False,22,244,2019-09-16 20:44:24
352,2019-10-09 00:45:39,@CervezaAguila 2016 la 2019 es tremendamente fea.,[],Twitter for Android,,0,2,es,307455929,307455929,-Ricardo-,,False,264,409,2011-05-29 17:29:26
353,2019-10-09 00:45:30,@CervezaAguila Si la aguila es inmunda... no me la imagino ahora con limon ,[],Twitter for iPhone,,0,0,es,225466304,225466304,George Nitals,Pasto - Medellin ,False,428,1017,2010-12-11 16:42:38
354,2019-10-09 00:43:13,@CervezaAguila tio aguila no puedo opinar por q en mi barrio no a llegado [?],[],Twitter for iPhone,,0,0,es,529420866,529420866,vladimir aveiro,Bogota,False,285,2243,2012-03-19 14:25:17
355,2019-10-08 23:43:02,"@CervezaAguila Que cerveza  Tan fea, es el desprestigio de una cerveceria tan tradicional",[],Twitter for iPhone,,0,0,es,421806650,421806650,manuel hernandez,,False,16,131,2011-11-26 12:02:13
356,2019-10-08 23:19:20,@CervezaAguila @LaLiga En Barcelona le costo un poquito  Y manden Aguila para Alemania!,[],Twitter for Android,,0,4,es,47632197,47632197,Juanma Romero,"Colonia, Alemania",True,106047,2401,2009-06-16 14:09:59
357,2019-10-08 23:03:48,"Egan Bernal, nominado a mejor ciclista del ano.[?]
!Fav si crees que gana! https://t.co/VrOxD4uuSc",[],Twitter Web App,,3,0,es,167244753,167244753,#Puchojenso3Years,EL NANOMUNDO RADIO,False,1973,2628,2010-07-16 02:56:33
358,2019-10-08 22:36:25,@LaLiga Es ese jugador que ingresa a los ultimos 10 minutos y anota un gol para asegurar la victoria de su equipo. [?][?],[],Twitter for Android,,1,0,es,943606183306375169,943606183306375169,Teamx_colombia,,False,391,172,2017-12-20 22:17:00
359,2019-10-08 20:56:19,@CervezaAguila @torradosalome Q mi tampcoo me. Llego 3183250535,[],Twitter for Android,,0,0,es,184629129,184629129,Nana serpa..,@barranquilla,False,244,1025,2010-08-30 02:09:29
360,2019-10-08 20:45:23,@CervezaAguila @BAVARIA_OFICIAL [?] full cagada hagan algo al respecto https://t.co/v7VSHoe8DZ,[],Twitter for iPhone,,0,0,es,346003067,346003067,EL CHU,COLOMBIA,False,620,697,2011-07-31 15:16:35
361,2019-10-08 19:41:24,"@CervezaAguila Si, contunde.",[],Twitter Web App,,0,1,es,485369870,485369870,Falcao Maria Cristina Mi idolo Adorado FALCAO [?],,False,135,333,2012-02-07 04:01:00
362,2019-10-08 19:20:30,"@MeloMendozaF !Esa es la actitud! Cuando esta con afan, vive como triste o amargado, es mejor cogerla suave, ? no crees? ",[],Twitter for Android,,1,0,es,831746357031493635,831746357031493635,Melocoton,"Barranquilla, Colombia",False,4418,400,2017-02-15 06:05:59
363,2019-10-08 18:41:18,@CervezaAguila @AlexiisP17 La voy a probar haber si es asi de rica jajaja,[],Twitter for Android,,0,0,es,776492660,776492660,JuanFer ag77skarlata,"Toronto, On.",False,118,445,2012-08-23 18:20:59
364,2019-10-08 18:28:07,"@Diana19Paola Buena esa Diani, por eso perteneces al combo. ",[],Twitter for Android,,1,0,es,973205046975451136,973205046975451136,Diana Paola Salcedo Alvis,"Cali, Colombia",False,18,263,2018-03-12 14:32:19
365,2019-10-08 18:26:13,"""Disfruta nuevas experiencias y mejores momentos con la nueva #AguilaFusionLimon  !Vivela!
 
Encuentra tu tienda mas cercana en https://t.co/vSuJA0Y6Mo https://t.co/LOp5CayC8M",['AguilaFusionLimon'],Twitter for Android,,12,0,es,589191339,589191339,La Nina Patry,Monteria,False,1279,3455,2012-05-24 13:12:12
366,2019-10-08 18:00:31,Fusiona tus experiencias con #AguilaFusionLimon. Descubre cual es tu tienda mas cercana entrando a https://t.co/vSuJA1fHDW y vivela. https://t.co/1oN7pHurAW,['AguilaFusionLimon'],Twitter for Android,,5,0,es,1306319976,1306319976,John Borja ,Colombia,False,615,2816,2013-03-27 03:01:20
367,2019-10-08 17:40:14," 
 
 
 
 
 

 

 
      Sere breve  

            
 
 
 
 
 

 

 Quiero iniciar el dia con unas frias.",[],Twitter for Android,,8,0,es,367493633,367493633,L o r e n z a ,"Bogota, D.C., Colombia",False,73,289,2011-09-04 02:11:58
368,2019-10-08 16:36:38,"Partidos que nos hacen felices y el Nacional vs. Junior. ?Como creen que termina la cosa esta vez? 

'Me gusta' si Nacional gana y llega a los 30 puntos
RT si el Tiburon muerde en el Atanasio [?]",[],Twitter for Android,,5,0,es,387786783,387786783,JOSSE,"Bogota, D.C., Colombia",False,2293,1920,2011-10-09 17:29:51
369,2019-10-08 16:35:18,"Para bailar toda la noche se necesita una cerveza que se fusione con todo tu flow. No te quedes sin probar la nueva #AguilaFusionLimon !Vivela! 
Entra a https://t.co/vSuJA0Y6Mo y encuentra donde conseguirla. https://t.co/S9ZQfI8jz5",[],Twitter for iPhone,,2,0,es,558222029,558222029,Ruben Guzman Vides 'Bencho',Barranquilla ~ Colombia,False,4179,2957,2012-04-20 01:41:02
370,2019-10-08 16:32:15," 
 
 
 
 
 

 

 
      Sere breve  

            
 
 
 
 
 

 

 Quiero iniciar el dia con unas frias.",[],Twitter for iPhone,,8,0,es,123096751,123096751,Sebastian Pinzon R,"Bogota, D.C., Colombia",False,244,408,2010-03-15 00:18:50
371,2019-10-08 16:22:04,@CervezaAguila si claro,[],Twitter Web App,,0,0,es,330546864,330546864,Giovanni Cardenas,"Bogota, Colombia",False,447,1228,2011-07-06 19:47:50
372,2019-10-08 15:26:01," 
 
 
 
 
 

 

 
      Sere breve  

            
 
 
 
 
 

 

 Quiero iniciar el dia con unas frias.",[],Twitter for Android,,8,0,es,344089186,344089186,john,"Cucuta - Cartagena, Colombia ",False,126,272,2011-07-28 14:45:39
373,2019-10-08 15:11:21,@CervezaAguila si claro y luego de ver el guason si,[],Twitter Web App,,0,0,es,330546864,330546864,Giovanni Cardenas,"Bogota, Colombia",False,447,1228,2011-07-06 19:47:50
374,2019-10-08 14:53:22," 
 
 
 
 
 

 

 
      Sere breve  

            
 
 
 
 
 

 

 Quiero iniciar el dia con unas frias.",[],Twitter for iPhone,,8,0,es,299161861,299161861,Santiago Castilla,"Cartagena, Colombia",False,203,135,2011-05-15 16:21:40
375,2019-10-08 14:51:49,@CervezaAguila ....pero sinceras palabras: Uribe es culpable. !Buenos dias!,[],Twitter for Android,,0,0,es,4822867810,4822867810,Alejo Castellanos H.,"Bogota, D.C., Colombia",False,401,2280,2016-01-18 02:12:00
376,2019-10-08 14:48:42," 
 
 
 
 
 

 

 
      Sere breve  

            
 
 
 
 
 

 

 Quiero iniciar el dia con unas frias.",[],Twitter Web App,,8,0,es,365660218,365660218,A. U. D. A. Z. ,"Palmira, Colombia",False,2942,4184,2011-08-31 20:22:16
377,2019-10-08 14:14:23,@CervezaAguila Esa cerveza no se la toma ni Barney con sindrome de abstinencia.,[],Twitter for Android,,0,1,es,186274659,186274659,Marie Mon Dieu,"Barranquilla, Colombia",False,535,650,2010-09-03 00:57:45
378,2019-10-08 12:34:06,@CervezaAguila  nunca llego mi cerveza gratis y eso q m dijeron que la iban a mandar ,[],Twitter for Android,,0,0,es,184629129,184629129,Nana serpa..,@barranquilla,False,244,1025,2010-08-30 02:09:29
379,2019-10-08 11:15:55,@carlosmaduro9 @HFCardonaG @CervezaAguila @BAVARIA_OFICIAL por favor ayuden con este caso.....,[],Twitter for Android,,1,0,es,425313348,425313348,WILBERGA,Bogota D.C. Colombia,False,5379,3041,2011-11-30 21:06:02
380,2019-10-08 11:11:11,"""Disfruta nuevas experiencias y mejores momentos con la nueva #AguilaFusionLimon  !Vivela!
 
Encuentra tu tienda mas cercana en https://t.co/vSuJA0Y6Mo https://t.co/LOp5CayC8M",['AguilaFusionLimon'],Twitter for Android,,12,0,es,1979004949,1979004949,Duvan Bautista Avila,"Funza, Colombia",False,83,1255,2013-10-21 14:47:50
381,2019-10-08 03:54:52,@carlosmaduro9 @HFCardonaG @CervezaAguila @BAVARIA_OFICIAL por favor ayuden con este caso.....,[],Twitter for Android,,1,2,es,1174465569539743744,1174465569539743744,Diego Lopez,,False,11,130,2019-09-18 23:30:18
382,2019-10-08 03:27:14,"Asi no debe ser el comportamiento de ninguna persona, aprendamos a convivir con los demas seres vivos..
@BAVARIA_OFICIAL @CervezaAguila @PoliciaColombia @xjusticianimal @AnimalistasBogo @AnimalesBOG @Latinoanimals @ProtecAnimal @cpc_pa @DefensorAnimals @caninos911 https://t.co/jeLnpwuRva",[],Twitter for Android,,0,3,es,202625574,202625574,PIPE BECERRA,YOPAL - CASANARE,False,5765,4146,2010-10-14 13:27:44
383,2019-10-08 02:30:51,Gracias @CervezaAguila por el regalo.  https://t.co/u3tch5QK6j,[],Twitter for iPhone,,0,0,es,4345056143,4345056143,Camilo ,"Cota, Colombia",False,4776,4091,2015-12-02 00:21:45
384,2019-10-08 02:28:12,Nos tomamos esta caja Y nos dieron las 10 y las 11  las 12 y la 1 jajajaj Comadre le timbra el celular [?] hay no es la alarma para despertar son las 4:30 am.Gracias @CervezaAguila #aguilafusionlimon  https://t.co/OgPQYDExdO,['aguilafusionlimon'],Twitter for Android,,0,1,es,821062693209731074,821062693209731074,clau Nandez,Colombia,False,19,207,2017-01-16 18:32:55
385,2019-10-08 02:04:17,"Para bailar toda la noche se necesita una cerveza que se fusione con todo tu flow. No te quedes sin probar la nueva #AguilaFusionLimon !Vivela! 
Entra a https://t.co/vSuJA0Y6Mo y encuentra donde conseguirla. https://t.co/S9ZQfI8jz5",[],Twitter for Android,,2,0,es,1055109895,1055109895,Wilmer Pena,"Medellin, Colombia",False,99,837,2013-01-02 13:25:52
386,2019-10-08 00:13:38,"Mis ganas de empezar la semana con unas frias

           #            
           #         
           #         
           #                            
         99%",[],Twitter for Android,,2,0,es,295462779,295462779,Paola Restrepo,,False,152,131,2011-05-09 02:30:19
387,2019-10-08 00:09:30,"@CervezaAguila ?Empezamos la semana con unas frias?
!Empezamos la semana con unas frias! https://t.co/pSAv1YU9sq",[],Twitter for Android,,0,0,es,99624671,99624671,* Steve *,bogota,False,195,601,2009-12-27 02:56:10
388,2019-10-08 00:08:45,"@CervezaAguila Claro, con las frias ficticias q mandaron hace un mes  https://t.co/OCa81vgadw",[],Twitter for iPhone,,0,0,es,2318088931,2318088931,Anthony D'Amico,,False,447,465,2014-01-30 01:26:45
389,2019-10-07 23:56:24,@vanee2609 @CervezaAguila Yo diria que un 110% jejejej,[],Twitter for Android,,0,0,es,602107717,602107717,Elia meza,,False,36,80,2012-06-07 18:46:24
390,2019-10-07 23:41:18,"@CervezaAguila @FCFSeleccionCol @LaRoja @OptaJavier Son un vulgar auspiciador, no se las den de patriotas futboleros. CHAPALAPACHALA man",[],Twitter for Android,,0,1,es,1164970104800579584,1164970104800579584,Linoleum Floripondis,,False,16,150,2019-08-23 18:38:25
391,2019-10-07 23:40:29,@CervezaAguila @TSCOShakira @shakira @CervezaAguila Deberian contactar a Shakira para una megapublicidad en honor a una de las cervezas con mas historia en Colombia.,[],Twitter for Android,,0,2,es,783608652410261504,783608652410261504,Super Bowl 02.02.2020,"Bogota, DC, Colombia",False,98,64,2016-10-05 10:03:56
392,2019-10-07 23:29:57,"Mis ganas de empezar la semana con unas frias

           #            
           #         
           #         
           #                            
         99%",[],Twitter for Android,,2,0,es,277136041,277136041,Neals12,COLOMBIA,False,153,1209,2011-04-04 19:31:18
393,2019-10-07 23:27:43,@CervezaAguila ?Que opinas @elianameza5?,[],Twitter for Android,,0,0,es,1589728836,1589728836,VaneeFlorez,"Sincelejo, Colombia",False,197,1208,2013-07-13 00:29:46
394,2019-10-07 23:11:25,"@shakira Si hablamos de egotecas, tu estas de primera en la nuestra. 

!Te queremos .@shakira! [?]",[],Twitter Web App,,4,0,es,100331838,100331838,shak,Venezuela,False,3739,167,2009-12-29 22:04:05
395,2019-10-07 23:05:12,@CervezaAguila Vamos a ponerle fecha y llevar estos tweets a la realidad !,[],Twitter for iPhone,,0,0,es,479086828,479086828,El Badass VeganV,,False,406,640,2012-01-31 00:33:32
396,2019-10-07 22:45:30,@ljcongot @BAVARIA_OFICIAL @JaverianaAnimal @AnimalesBOG @darcyquinnr Respondan @CervezaAguila @CervezaPoker @,[],Twitter Web App,,0,0,es,3133986561,3133986561,Harold Rivera ,"Bogota, Colombia",False,49,470,2015-04-04 14:50:58
397,2019-10-07 22:45:08,"Huila y Envigado, ambos, necesitan sumar de a tres si quieren salir de la zona roja. Se viene una final en el Plazas Alcid. ?Quien es el favorito? !Los leemos! ",[],Twitter for iPhone,,3,0,es,137412661,137412661,andres,Bogota,False,133,844,2010-04-26 17:38:40
398,2019-10-07 22:34:58,"@shakira Si hablamos de egotecas, tu estas de primera en la nuestra. 

!Te queremos .@shakira! [?]",[],Twitter for Android,,4,0,es,245771175,245771175,Shakira | NEWS,,False,11070,62,2011-02-01 12:47:34
399,2019-10-07 22:30:58,"@shakira Si hablamos de egotecas, tu estas de primera en la nuestra. 

!Te queremos .@shakira! [?]",[],Twitter for Android,,4,0,es,171173115,171173115, Patricia Sanin,Colombia,False,1253,1587,2010-07-26 18:51:13
400,2019-10-07 22:18:45,"@BAVARIA_OFICIAL @CervezaAguila Exigimos tomen medidas correctivas y/o disciplinarias correspondientes al asesinato del perrito.
#NoAlMaltratoAnimal https://t.co/7UpzKda6r9",['NoAlMaltratoAnimal'],Twitter Web App,,0,0,es,71585858,71585858,Alejandro Martinez,"Bogota, D.C., Colombia",False,2367,650,2009-09-04 17:18:07
401,2019-10-07 21:58:44,"@SantaFe Tremendo paso el que llevan @SantaFe, cuando hay corazon y ganas, se dan los resultados. 

!El Leon sigue trepando en la tabla de posiciones, felicidades por ese triunfo!  ",[],Twitter for iPhone,,1,0,es,142504151,142504151,Diego  Melo #OP10,"Bogota, Colombia",False,374,1123,2010-05-11 01:58:09
402,2019-10-07 21:41:43,"Partidos que nos hacen felices y el Nacional vs. Junior. ?Como creen que termina la cosa esta vez? 

'Me gusta' si Nacional gana y llega a los 30 puntos
RT si el Tiburon muerde en el Atanasio [?]",[],Twitter for Android,,5,0,es,286337269,286337269,Fabian Pineda,,False,49,354,2011-04-22 20:10:28
403,2019-10-07 21:29:55,"@DotorMataLawyer @CervezaAguila Aunque mi prima te levante el animo, yo motivo tu corazon, porque despues de sobrevivir 5 veces, a la primera que buscas es a mi.

Eres mi sobreviviente favorito #PorLaAmistadTodo [?].",['PorLaAmistadTodo'],Twitter Web App,,0,0,es,221117687,221117687,Cerveza Poker,Colombia,True,39882,4083,2010-11-29 19:57:54
404,2019-10-07 21:28:51,"Huila y Envigado, ambos, necesitan sumar de a tres si quieren salir de la zona roja. Se viene una final en el Plazas Alcid. ?Quien es el favorito? !Los leemos! ",[],Twitter Web App,,3,0,es,2924803627,2924803627,LIGA AGUILA,Colombia,True,241473,684,2014-12-09 23:28:45
